state,date,ML,Low_90,High_90,Low_50,High_50
MP,2020-04-09 02:30:00+00:00,0.5700000000000001,0.0,1.77,0.17,0.97
MP,2020-04-09 11:30:00+00:00,1.48,0.21,2.59,0.86,1.9000000000000001
MP,2020-04-10 02:30:00+00:00,2.15,0.86,3.25,1.6,2.58
MP,2020-04-10 11:30:00+00:00,2.79,1.68,3.7800000000000002,2.32,3.18
MP,2020-04-11 02:30:00+00:00,2.69,1.72,3.5700000000000003,2.2600000000000002,3.02
MP,2020-04-11 11:30:00+00:00,2.12,1.21,2.92,1.73,2.43
MP,2020-04-12 02:30:00+00:00,1.67,0.81,2.46,1.27,1.95
MP,2020-04-12 11:30:00+00:00,1.1300000000000001,0.29,1.9000000000000001,0.71,1.3900000000000001
MP,2020-04-13 02:30:00+00:00,0.76,0.0,1.46,0.36,1.02
MP,2020-04-13 11:30:00+00:00,0.8200000000000001,0.03,1.57,0.41000000000000003,1.1
MP,2020-04-14 02:30:00+00:00,1.55,0.61,2.39,1.09,1.83
MP,2020-04-14 11:30:00+00:00,1.9100000000000001,1.02,2.7,1.51,2.2
MP,2020-04-15 02:30:00+00:00,2.22,1.42,2.97,1.84,2.48
MP,2020-04-15 11:30:00+00:00,1.8900000000000001,1.1,2.56,1.53,2.13
MP,2020-04-16 02:30:00+00:00,1.76,1.0,2.41,1.41,1.99
MP,2020-04-16 11:30:00+00:00,1.26,0.51,1.9000000000000001,0.93,1.5
MP,2020-04-17 02:30:00+00:00,1.07,0.34,1.73,0.72,1.3
MP,2020-04-17 11:30:00+00:00,0.62,0.0,1.21,0.28,0.8300000000000001
MP,2020-04-18 02:30:00+00:00,0.48,0.0,1.1300000000000001,0.17,0.6900000000000001
MP,2020-04-18 11:30:00+00:00,0.19,0.0,0.87,0.0,0.37
MP,2020-04-19 02:30:00+00:00,0.25,0.0,0.9,0.0,0.4
MP,2020-04-19 11:30:00+00:00,0.13,0.0,0.78,0.0,0.32
MP,2020-04-20 02:30:00+00:00,0.36,0.0,1.02,0.07,0.53
MP,2020-04-20 11:30:00+00:00,0.44,0.0,1.16,0.14,0.66
MP,2020-04-21 02:30:00+00:00,0.53,0.0,1.3,0.18,0.77
MP,2020-04-21 11:30:00+00:00,0.59,0.0,1.3800000000000001,0.21,0.84
MP,2020-04-22 02:30:00+00:00,0.78,0.0,1.57,0.36,1.06
MP,2020-04-22 11:30:00+00:00,0.75,0.0,1.55,0.34,1.04
MP,2020-04-23 02:30:00+00:00,1.3900000000000001,0.42,2.27,0.91,1.69
MP,2020-04-23 11:30:00+00:00,1.49,0.53,2.33,1.1,1.84
MP,2020-04-24 02:30:00+00:00,1.78,0.86,2.58,1.34,2.05
MP,2020-04-24 11:30:00+00:00,1.9100000000000001,1.08,2.69,1.56,2.22
MP,2020-04-25 02:30:00+00:00,1.73,0.9,2.44,1.37,2.0
MP,2020-04-25 11:30:00+00:00,1.31,0.53,2.0300000000000002,0.9400000000000001,1.56
MP,2020-04-26 02:30:00+00:00,1.12,0.31,1.81,0.78,1.4000000000000001
MP,2020-04-26 11:30:00+00:00,0.55,0.0,1.21,0.23,0.79
MP,2020-04-27 02:30:00+00:00,0.77,0.03,1.45,0.38,1.01
MP,2020-04-27 11:30:00+00:00,0.77,0.04,1.47,0.37,1.01
MP,2020-04-28 02:30:00+00:00,1.34,0.45,2.08,0.91,1.59
MP,2020-04-28 11:30:00+00:00,1.61,0.79,2.35,1.25,1.8900000000000001
MP,2020-04-29 02:30:00+00:00,1.6300000000000001,0.87,2.35,1.28,1.8900000000000001
MP,2020-04-29 11:30:00+00:00,1.22,0.48,1.92,0.85,1.45
MP,2020-04-30 02:30:00+00:00,0.9500000000000001,0.19,1.6,0.5700000000000001,1.17
MP,2020-04-30 11:30:00+00:00,0.33,0.0,1.02,0.02,0.49
MP,2020-05-01 02:30:00+00:00,0.22,0.0,0.89,0.0,0.39
MP,2020-05-01 11:30:00+00:00,0.24,0.0,0.89,0.0,0.39
MP,2020-05-02 02:30:00+00:00,0.37,0.0,1.05,0.09,0.56
MP,2020-05-02 11:30:00+00:00,0.38,0.0,1.09,0.1,0.59
MP,2020-05-03 02:30:00+00:00,0.66,0.0,1.41,0.29,0.92
MP,2020-05-03 11:30:00+00:00,0.68,0.0,1.43,0.27,0.92
MP,2020-05-04 02:30:00+00:00,0.9500000000000001,0.13,1.76,0.56,1.27
MP,2020-05-04 11:30:00+00:00,1.04,0.16,1.83,0.62,1.34
MP,2020-05-05 02:30:00+00:00,1.06,0.17,1.84,0.62,1.34
MP,2020-05-05 11:30:00+00:00,1.44,0.53,2.2600000000000002,1.0,1.72
MP,2020-05-06 02:30:00+00:00,1.67,0.79,2.45,1.29,1.97
MP,2020-05-07 02:30:00+00:00,2.13,1.3,2.85,1.74,2.38
MP,2020-05-08 02:30:00+00:00,2.15,1.42,2.85,1.81,2.4
MP,2020-05-09 02:30:00+00:00,2.08,1.35,2.7,1.72,2.2800000000000002
MP,2020-05-10 02:30:00+00:00,2.02,1.34,2.62,1.69,2.22
MP,2020-05-11 02:30:00+00:00,1.8,1.1500000000000001,2.38,1.48,1.99
MP,2020-05-12 02:30:00+00:00,1.77,1.16,2.35,1.49,1.98
MP,2020-05-13 02:30:00+00:00,1.73,1.1,2.2600000000000002,1.42,1.9000000000000001
MP,2020-05-14 02:30:00+00:00,1.56,0.9500000000000001,2.08,1.25,1.72
MP,2020-05-15 02:30:00+00:00,1.55,0.9500000000000001,2.06,1.25,1.71
MP,2020-05-16 02:30:00+00:00,1.34,0.76,1.85,1.07,1.52
MP,2020-05-17 02:30:00+00:00,1.23,0.68,1.76,0.9500000000000001,1.4000000000000001
MP,2020-05-18 02:30:00+00:00,1.28,0.6900000000000001,1.77,1.04,1.48
MP,2020-05-19 02:30:00+00:00,1.28,0.73,1.79,1.0,1.44
MP,2020-05-20 02:30:00+00:00,1.28,0.71,1.76,1.03,1.46
MP,2020-05-21 02:30:00+00:00,1.16,0.6,1.6400000000000001,0.89,1.32
MP,2020-05-22 02:30:00+00:00,1.09,0.54,1.58,0.8300000000000001,1.26
MP,2020-05-23 02:30:00+00:00,0.96,0.41000000000000003,1.45,0.7000000000000001,1.1300000000000001
MP,2020-05-24 02:30:00+00:00,0.89,0.33,1.3800000000000001,0.6,1.04
MP,2020-05-25 02:30:00+00:00,0.86,0.29,1.35,0.59,1.03
MP,2020-05-26 02:30:00+00:00,0.84,0.26,1.33,0.6,1.04
MP,2020-05-27 02:30:00+00:00,0.8300000000000001,0.27,1.34,0.54,0.99
MP,2020-05-28 02:30:00+00:00,0.89,0.33,1.41,0.61,1.06
MP,2020-05-29 02:30:00+00:00,0.89,0.3,1.3900000000000001,0.62,1.07
MP,2020-05-30 02:30:00+00:00,0.96,0.4,1.49,0.71,1.16
MP,2020-05-31 02:30:00+00:00,0.93,0.35000000000000003,1.44,0.67,1.12
MP,2020-06-01 02:30:00+00:00,0.81,0.22,1.31,0.56,1.01
MP,2020-06-02 02:30:00+00:00,0.74,0.17,1.25,0.45,0.91
MP,2020-06-03 02:30:00+00:00,0.76,0.17,1.27,0.51,0.97
MP,2020-06-04 02:30:00+00:00,0.87,0.27,1.4000000000000001,0.59,1.06
MP,2020-06-05 02:30:00+00:00,1.02,0.41000000000000003,1.55,0.74,1.21
MP,2020-06-06 02:30:00+00:00,1.19,0.6,1.72,0.93,1.3900000000000001
MP,2020-06-07 02:30:00+00:00,1.24,0.65,1.75,0.99,1.44
MP,2020-06-08 02:30:00+00:00,1.18,0.61,1.69,0.89,1.34
MP,2020-06-09 02:30:00+00:00,1.09,0.51,1.59,0.8,1.25
MP,2020-06-10 02:30:00+00:00,0.99,0.41000000000000003,1.49,0.7000000000000001,1.1500000000000001
MP,2020-06-11 02:30:00+00:00,0.9400000000000001,0.35000000000000003,1.44,0.67,1.12
MP,2020-06-12 02:30:00+00:00,0.9,0.32,1.41,0.64,1.09
MP,2020-06-13 02:30:00+00:00,0.76,0.19,1.27,0.46,0.92
MP,2020-06-14 02:30:00+00:00,0.6900000000000001,0.13,1.2,0.4,0.86
MP,2020-06-15 02:30:00+00:00,0.63,0.07,1.1300000000000001,0.35000000000000003,0.81
MP,2020-06-16 02:30:00+00:00,0.64,0.07,1.1500000000000001,0.34,0.81
MP,2020-06-17 02:30:00+00:00,0.7000000000000001,0.1,1.22,0.4,0.88
MP,2020-06-18 02:30:00+00:00,0.79,0.17,1.33,0.49,0.98
MP,2020-06-19 02:30:00+00:00,0.93,0.28,1.47,0.66,1.1500000000000001
MP,2020-06-20 02:30:00+00:00,1.01,0.36,1.55,0.72,1.21
MP,2020-06-21 02:30:00+00:00,1.06,0.42,1.6,0.74,1.23
MP,2020-06-22 02:30:00+00:00,1.08,0.46,1.6300000000000001,0.81,1.29
MP,2020-06-23 02:30:00+00:00,1.08,0.47000000000000003,1.6300000000000001,0.79,1.27
MP,2020-06-24 02:30:00+00:00,1.1300000000000001,0.54,1.69,0.8200000000000001,1.3
MP,2020-06-25 02:30:00+00:00,1.09,0.46,1.61,0.8200000000000001,1.29
MP,2020-06-26 02:30:00+00:00,1.1,0.5,1.6400000000000001,0.8200000000000001,1.29
MP,2020-06-27 02:30:00+00:00,1.1,0.48,1.62,0.81,1.28
MP,2020-06-28 02:30:00+00:00,1.16,0.55,1.68,0.85,1.32
MP,2020-06-29 02:30:00+00:00,1.26,0.68,1.79,0.98,1.44
MP,2020-06-30 02:30:00+00:00,1.34,0.76,1.85,1.07,1.52
MP,2020-07-01 02:30:00+00:00,1.3,0.73,1.8,1.04,1.48
MP,2020-07-02 02:30:00+00:00,1.26,0.6900000000000001,1.75,0.97,1.41
MP,2020-07-03 02:30:00+00:00,1.1500000000000001,0.59,1.6400000000000001,0.9,1.33
MP,2020-07-04 02:30:00+00:00,1.06,0.5,1.55,0.8200000000000001,1.25
MZ,2020-05-31 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
MZ,2020-06-01 02:30:00+00:00,5.8500000000000005,0.19,10.22,2.94,7.92
MZ,2020-06-02 02:30:00+00:00,4.57,0.19,8.18,2.48,6.19
MZ,2020-06-03 02:30:00+00:00,3.83,0.26,6.68,2.2,5.1000000000000005
MZ,2020-06-04 02:30:00+00:00,2.82,0.11,5.21,1.46,3.8200000000000003
MZ,2020-06-05 02:30:00+00:00,2.32,0.08,4.47,1.1400000000000001,3.19
MZ,2020-06-06 02:30:00+00:00,2.37,0.17,4.34,1.23,3.14
MZ,2020-06-07 02:30:00+00:00,2.86,0.5700000000000001,4.72,1.93,3.69
MZ,2020-06-08 02:30:00+00:00,2.96,0.93,4.67,2.07,3.62
MZ,2020-06-09 02:30:00+00:00,2.88,1.1400000000000001,4.44,2.09,3.45
MZ,2020-06-10 02:30:00+00:00,2.5,0.93,3.9,1.85,3.0700000000000003
MZ,2020-06-11 02:30:00+00:00,2.04,0.54,3.29,1.41,2.5500000000000003
MZ,2020-06-12 02:30:00+00:00,1.54,0.16,2.66,0.9,1.99
MZ,2020-06-13 02:30:00+00:00,1.1300000000000001,0.0,2.21,0.47000000000000003,1.5
MZ,2020-06-14 02:30:00+00:00,0.54,0.0,1.87,0.1,0.96
MZ,2020-06-15 02:30:00+00:00,0.55,0.0,1.9100000000000001,0.19,1.05
MZ,2020-06-16 02:30:00+00:00,0.5700000000000001,0.0,1.95,0.12,1.0
MZ,2020-06-17 02:30:00+00:00,0.59,0.0,1.98,0.14,1.03
MZ,2020-06-18 02:30:00+00:00,0.6,0.0,2.0100000000000002,0.15,1.05
MZ,2020-06-19 02:30:00+00:00,0.6,0.0,2.04,0.16,1.07
MZ,2020-06-20 02:30:00+00:00,0.61,0.0,2.06,0.16,1.08
MZ,2020-06-21 02:30:00+00:00,0.62,0.0,2.08,0.16,1.09
MZ,2020-06-22 02:30:00+00:00,0.55,0.0,1.99,0.12,1.0
MZ,2020-06-23 02:30:00+00:00,0.5,0.0,1.93,0.08,0.92
MZ,2020-06-24 02:30:00+00:00,0.47000000000000003,0.0,1.87,0.09,0.89
MZ,2020-06-25 02:30:00+00:00,0.49,0.0,1.93,0.06,0.89
MZ,2020-06-26 02:30:00+00:00,0.5,0.0,1.99,0.09,0.9400000000000001
MZ,2020-06-27 02:30:00+00:00,0.52,0.0,2.04,0.12,0.99
MZ,2020-06-28 02:30:00+00:00,0.6,0.0,2.21,0.15,1.11
MZ,2020-06-29 02:30:00+00:00,0.6,0.0,2.23,0.21,1.18
MZ,2020-06-30 02:30:00+00:00,0.7000000000000001,0.0,2.39,0.21,1.27
MZ,2020-07-01 02:30:00+00:00,0.7000000000000001,0.0,2.38,0.21,1.27
MZ,2020-07-02 02:30:00+00:00,0.6900000000000001,0.0,2.37,0.2,1.26
MZ,2020-07-03 02:30:00+00:00,0.6900000000000001,0.0,2.37,0.19,1.25
MZ,2020-07-04 02:30:00+00:00,0.58,0.0,2.24,0.11,1.1
NL,2020-06-04 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
NL,2020-06-05 02:30:00+00:00,1.61,0.0,4.18,0.28,2.2600000000000002
NL,2020-06-06 02:30:00+00:00,1.56,0.0,3.35,0.64,2.21
NL,2020-06-07 02:30:00+00:00,1.02,0.0,2.69,0.32,1.57
NL,2020-06-08 02:30:00+00:00,0.66,0.0,2.23,0.2,1.21
NL,2020-06-09 02:30:00+00:00,0.47000000000000003,0.0,1.87,0.09,0.9
NL,2020-06-10 02:30:00+00:00,0.46,0.0,1.79,0.1,0.87
NL,2020-06-11 02:30:00+00:00,0.56,0.0,1.9100000000000001,0.13,0.97
NL,2020-06-12 02:30:00+00:00,0.65,0.0,2.0,0.18,1.08
NL,2020-06-13 02:30:00+00:00,0.76,0.0,2.09,0.31,1.25
NL,2020-06-14 02:30:00+00:00,0.77,0.0,2.06,0.25,1.19
NL,2020-06-15 02:30:00+00:00,0.77,0.0,2.04,0.28,1.21
NL,2020-06-16 02:30:00+00:00,0.66,0.0,1.94,0.24,1.12
NL,2020-06-17 02:30:00+00:00,0.52,0.0,1.79,0.12,0.92
NL,2020-06-18 02:30:00+00:00,0.55,0.0,1.83,0.17,0.98
NL,2020-06-19 02:30:00+00:00,0.5700000000000001,0.0,1.86,0.14,0.97
NL,2020-06-20 02:30:00+00:00,0.98,0.0,2.24,0.48,1.49
NL,2020-06-21 02:30:00+00:00,1.77,0.39,3.0300000000000002,1.1300000000000001,2.2600000000000002
NL,2020-06-22 02:30:00+00:00,2.21,0.85,3.4,1.62,2.67
NL,2020-06-23 02:30:00+00:00,2.31,1.09,3.4,1.76,2.71
NL,2020-06-24 02:30:00+00:00,2.0,0.85,2.99,1.48,2.36
NL,2020-06-25 02:30:00+00:00,1.58,0.52,2.5500000000000003,1.11,1.95
NL,2020-06-26 02:30:00+00:00,1.17,0.14,2.04,0.72,1.54
NL,2020-06-27 02:30:00+00:00,0.87,0.0,1.72,0.39,1.18
NL,2020-06-28 02:30:00+00:00,0.77,0.0,1.69,0.31,1.09
NL,2020-06-29 02:30:00+00:00,0.84,0.0,1.77,0.34,1.1500000000000001
NL,2020-06-30 02:30:00+00:00,0.91,0.0,1.83,0.4,1.23
NL,2020-07-01 02:30:00+00:00,1.05,0.07,1.98,0.59,1.44
NL,2020-07-02 02:30:00+00:00,1.16,0.13,2.09,0.68,1.54
NL,2020-07-03 02:30:00+00:00,1.24,0.19,2.17,0.73,1.59
NL,2020-07-04 02:30:00+00:00,1.41,0.32,2.34,0.9400000000000001,1.79
OR,2020-05-06 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
OR,2020-05-07 02:30:00+00:00,4.22,1.44,6.63,2.97,5.13
OR,2020-05-08 02:30:00+00:00,4.0600000000000005,2.2600000000000002,5.62,3.2600000000000002,4.64
OR,2020-05-09 02:30:00+00:00,3.4,2.0100000000000002,4.58,2.84,3.89
OR,2020-05-10 02:30:00+00:00,2.8000000000000003,1.6600000000000001,3.8200000000000003,2.27,3.16
OR,2020-05-11 02:30:00+00:00,2.54,1.52,3.44,2.08,2.87
OR,2020-05-12 02:30:00+00:00,2.21,1.28,3.0500000000000003,1.78,2.5100000000000002
OR,2020-05-13 02:30:00+00:00,2.0300000000000002,1.1300000000000001,2.81,1.62,2.31
OR,2020-05-14 02:30:00+00:00,1.8800000000000001,1.04,2.65,1.52,2.18
OR,2020-05-15 02:30:00+00:00,1.74,0.9400000000000001,2.5,1.4000000000000001,2.04
OR,2020-05-16 02:30:00+00:00,1.6,0.8,2.33,1.23,1.86
OR,2020-05-17 02:30:00+00:00,1.5,0.7000000000000001,2.21,1.1400000000000001,1.76
OR,2020-05-18 02:30:00+00:00,1.34,0.5700000000000001,2.06,0.9500000000000001,1.57
OR,2020-05-19 02:30:00+00:00,1.23,0.43,1.92,0.84,1.46
OR,2020-05-20 02:30:00+00:00,1.22,0.41000000000000003,1.9000000000000001,0.8200000000000001,1.44
OR,2020-05-21 02:30:00+00:00,1.1400000000000001,0.34,1.82,0.81,1.42
OR,2020-05-22 02:30:00+00:00,1.03,0.25,1.71,0.6900000000000001,1.3
OR,2020-05-23 02:30:00+00:00,1.1,0.3,1.78,0.72,1.34
OR,2020-05-24 02:30:00+00:00,1.09,0.31,1.78,0.77,1.3800000000000001
OR,2020-05-25 02:30:00+00:00,1.1400000000000001,0.36,1.83,0.79,1.4000000000000001
OR,2020-05-26 02:30:00+00:00,1.12,0.33,1.79,0.74,1.35
OR,2020-05-27 02:30:00+00:00,1.02,0.27,1.7,0.68,1.28
OR,2020-05-28 02:30:00+00:00,0.9400000000000001,0.17,1.59,0.6,1.2
OR,2020-05-29 02:30:00+00:00,1.04,0.25,1.7,0.66,1.27
OR,2020-05-30 02:30:00+00:00,1.25,0.47000000000000003,1.93,0.92,1.52
OR,2020-05-31 02:30:00+00:00,1.53,0.77,2.19,1.21,1.79
OR,2020-06-01 02:30:00+00:00,1.7,0.99,2.34,1.35,1.9100000000000001
OR,2020-06-02 02:30:00+00:00,1.6500000000000001,0.9400000000000001,2.24,1.36,1.8900000000000001
OR,2020-06-03 02:30:00+00:00,1.49,0.8300000000000001,2.09,1.18,1.7
OR,2020-06-04 02:30:00+00:00,1.34,0.66,1.9100000000000001,1.05,1.56
OR,2020-06-05 02:30:00+00:00,1.1,0.45,1.69,0.8200000000000001,1.33
OR,2020-06-06 02:30:00+00:00,1.0,0.33,1.58,0.68,1.2
OR,2020-06-07 02:30:00+00:00,1.01,0.35000000000000003,1.61,0.73,1.25
OR,2020-06-08 02:30:00+00:00,0.98,0.31,1.57,0.64,1.17
OR,2020-06-09 02:30:00+00:00,1.03,0.34,1.61,0.6900000000000001,1.22
OR,2020-06-10 02:30:00+00:00,0.99,0.32,1.58,0.65,1.18
OR,2020-06-11 02:30:00+00:00,1.07,0.39,1.6600000000000001,0.8,1.32
OR,2020-06-12 02:30:00+00:00,1.29,0.63,1.8800000000000001,0.96,1.48
OR,2020-06-13 02:30:00+00:00,1.34,0.7000000000000001,1.92,1.06,1.56
OR,2020-06-14 02:30:00+00:00,1.31,0.66,1.86,1.03,1.52
OR,2020-06-15 02:30:00+00:00,1.25,0.62,1.8,0.9400000000000001,1.43
OR,2020-06-16 02:30:00+00:00,1.11,0.5,1.67,0.86,1.34
OR,2020-06-17 02:30:00+00:00,1.04,0.4,1.58,0.73,1.22
OR,2020-06-18 02:30:00+00:00,1.0,0.37,1.55,0.7000000000000001,1.19
OR,2020-06-19 02:30:00+00:00,1.25,0.61,1.79,1.01,1.49
OR,2020-06-20 02:30:00+00:00,1.33,0.71,1.86,1.07,1.54
OR,2020-06-21 02:30:00+00:00,1.37,0.78,1.9000000000000001,1.1,1.56
OR,2020-06-22 02:30:00+00:00,1.34,0.76,1.86,1.1,1.55
OR,2020-06-23 02:30:00+00:00,1.25,0.66,1.75,0.96,1.41
OR,2020-06-24 02:30:00+00:00,1.21,0.63,1.71,0.92,1.37
OR,2020-06-25 02:30:00+00:00,1.1300000000000001,0.54,1.62,0.88,1.32
OR,2020-06-26 02:30:00+00:00,1.07,0.52,1.59,0.8200000000000001,1.26
OR,2020-06-27 02:30:00+00:00,1.1400000000000001,0.58,1.6500000000000001,0.88,1.32
OR,2020-06-28 02:30:00+00:00,1.12,0.5700000000000001,1.6300000000000001,0.84,1.28
OR,2020-06-29 02:30:00+00:00,1.07,0.51,1.57,0.79,1.23
OR,2020-06-30 02:30:00+00:00,1.11,0.53,1.59,0.8200000000000001,1.26
OR,2020-07-01 02:30:00+00:00,1.43,0.86,1.9000000000000001,1.1500000000000001,1.58
OR,2020-07-02 02:30:00+00:00,1.56,1.02,2.02,1.32,1.73
OR,2020-07-03 02:30:00+00:00,1.6400000000000001,1.1300000000000001,2.09,1.3800000000000001,1.78
OR,2020-07-04 02:30:00+00:00,1.73,1.22,2.15,1.51,1.8900000000000001
PB,2020-04-30 11:30:00+00:00,0.0,0.0,10.81,0.0,6.01
PB,2020-05-01 02:30:00+00:00,7.59,5.62,9.24,6.78,8.26
PB,2020-05-01 11:30:00+00:00,5.23,4.04,6.3100000000000005,4.74,5.67
PB,2020-05-02 02:30:00+00:00,3.92,2.97,4.73,3.52,4.24
PB,2020-05-02 11:30:00+00:00,3.52,2.72,4.2,3.14,3.75
PB,2020-05-03 02:30:00+00:00,2.56,1.84,3.18,2.24,2.79
PB,2020-05-03 11:30:00+00:00,2.0300000000000002,1.34,2.63,1.72,2.25
PB,2020-05-04 02:30:00+00:00,1.42,0.75,2.0300000000000002,1.1,1.6300000000000001
PB,2020-05-04 11:30:00+00:00,1.1400000000000001,0.47000000000000003,1.77,0.81,1.35
PB,2020-05-05 02:30:00+00:00,1.1300000000000001,0.42,1.75,0.8,1.35
PB,2020-05-05 11:30:00+00:00,1.1300000000000001,0.44,1.77,0.81,1.36
PB,2020-05-06 02:30:00+00:00,0.91,0.21,1.52,0.59,1.1400000000000001
PB,2020-05-07 02:30:00+00:00,1.01,0.3,1.6400000000000001,0.67,1.23
PB,2020-05-08 02:30:00+00:00,0.77,0.1,1.37,0.44,0.99
PB,2020-05-09 02:30:00+00:00,0.58,0.0,1.17,0.25,0.78
PB,2020-05-10 02:30:00+00:00,0.22,0.0,0.87,0.0,0.38
PB,2020-05-11 02:30:00+00:00,0.21,0.0,0.8200000000000001,0.0,0.36
PB,2020-05-12 02:30:00+00:00,0.16,0.0,0.78,0.0,0.33
PB,2020-05-13 02:30:00+00:00,0.14,0.0,0.76,0.0,0.32
PB,2020-05-14 02:30:00+00:00,0.15,0.0,0.77,0.0,0.33
PB,2020-05-15 02:30:00+00:00,0.17,0.0,0.81,0.0,0.34
PB,2020-05-16 02:30:00+00:00,0.22,0.0,0.88,0.0,0.38
PB,2020-05-17 02:30:00+00:00,0.32,0.0,1.02,0.07,0.52
PB,2020-05-18 02:30:00+00:00,0.4,0.0,1.18,0.08,0.61
PB,2020-05-19 02:30:00+00:00,0.51,0.0,1.37,0.14,0.76
PB,2020-05-20 02:30:00+00:00,0.54,0.0,1.45,0.22,0.87
PB,2020-05-21 02:30:00+00:00,0.52,0.0,1.47,0.18,0.84
PB,2020-05-22 02:30:00+00:00,0.5,0.0,1.48,0.12,0.79
PB,2020-05-23 02:30:00+00:00,0.49,0.0,1.49,0.11,0.78
PB,2020-05-24 02:30:00+00:00,0.58,0.0,1.61,0.21,0.93
PB,2020-05-25 02:30:00+00:00,0.8,0.0,1.83,0.31,1.1400000000000001
PB,2020-05-26 02:30:00+00:00,1.05,0.05,2.05,0.54,1.43
PB,2020-05-27 02:30:00+00:00,1.47,0.32,2.5,0.92,1.85
PB,2020-05-28 02:30:00+00:00,1.55,0.42,2.5500000000000003,1.06,1.95
PB,2020-05-29 02:30:00+00:00,1.58,0.52,2.58,1.07,1.93
PB,2020-05-30 02:30:00+00:00,1.54,0.49,2.48,1.04,1.87
PB,2020-05-31 02:30:00+00:00,1.46,0.43,2.36,1.01,1.81
PB,2020-06-01 02:30:00+00:00,1.3900000000000001,0.36,2.25,0.91,1.7
PB,2020-06-02 02:30:00+00:00,1.34,0.35000000000000003,2.2,0.85,1.6300000000000001
PB,2020-06-03 02:30:00+00:00,1.3,0.29,2.12,0.8200000000000001,1.59
PB,2020-06-04 02:30:00+00:00,1.35,0.37,2.19,0.9,1.6600000000000001
PB,2020-06-05 02:30:00+00:00,1.47,0.51,2.31,1.07,1.81
PB,2020-06-06 02:30:00+00:00,1.58,0.66,2.41,1.16,1.8800000000000001
PB,2020-06-07 02:30:00+00:00,1.6400000000000001,0.74,2.43,1.28,1.97
PB,2020-06-08 02:30:00+00:00,1.6600000000000001,0.79,2.42,1.26,1.93
PB,2020-06-09 02:30:00+00:00,1.62,0.77,2.35,1.22,1.87
PB,2020-06-10 02:30:00+00:00,1.58,0.78,2.31,1.21,1.84
PB,2020-06-11 02:30:00+00:00,1.51,0.71,2.21,1.12,1.74
PB,2020-06-12 02:30:00+00:00,1.43,0.66,2.13,1.05,1.6600000000000001
PB,2020-06-13 02:30:00+00:00,1.45,0.68,2.13,1.08,1.68
PB,2020-06-14 02:30:00+00:00,1.43,0.6900000000000001,2.11,1.06,1.6500000000000001
PB,2020-06-15 02:30:00+00:00,1.43,0.68,2.08,1.07,1.6500000000000001
PB,2020-06-16 02:30:00+00:00,1.45,0.72,2.09,1.1500000000000001,1.71
PB,2020-06-17 02:30:00+00:00,1.59,0.9,2.23,1.26,1.81
PB,2020-06-18 02:30:00+00:00,1.61,0.92,2.21,1.3,1.83
PB,2020-06-19 02:30:00+00:00,1.57,0.92,2.17,1.24,1.76
PB,2020-06-20 02:30:00+00:00,1.44,0.78,2.0100000000000002,1.11,1.62
PB,2020-06-21 02:30:00+00:00,1.34,0.7000000000000001,1.9100000000000001,1.03,1.53
PB,2020-06-22 02:30:00+00:00,1.33,0.6900000000000001,1.8900000000000001,1.08,1.57
PB,2020-06-23 02:30:00+00:00,1.3,0.66,1.85,1.0,1.49
PB,2020-06-24 02:30:00+00:00,1.28,0.67,1.84,1.01,1.49
PB,2020-06-25 02:30:00+00:00,1.21,0.6,1.76,0.92,1.4000000000000001
PB,2020-06-26 02:30:00+00:00,1.09,0.46,1.62,0.79,1.27
PB,2020-06-27 02:30:00+00:00,0.98,0.36,1.52,0.6900000000000001,1.17
PB,2020-06-28 02:30:00+00:00,0.93,0.29,1.46,0.61,1.1
PB,2020-06-29 02:30:00+00:00,0.8200000000000001,0.2,1.36,0.51,1.0
PB,2020-06-30 02:30:00+00:00,0.8300000000000001,0.22,1.3900000000000001,0.56,1.05
PB,2020-07-01 02:30:00+00:00,0.77,0.13,1.3,0.44,0.9400000000000001
PB,2020-07-02 02:30:00+00:00,0.77,0.13,1.31,0.47000000000000003,0.97
PB,2020-07-03 02:30:00+00:00,0.72,0.09,1.26,0.43,0.93
PB,2020-07-04 02:30:00+00:00,0.73,0.1,1.28,0.41000000000000003,0.92
PY,2020-06-11 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
PY,2020-06-12 02:30:00+00:00,1.61,0.0,4.18,0.28,2.2600000000000002
PY,2020-06-13 02:30:00+00:00,1.17,0.0,3.15,0.32,1.79
PY,2020-06-14 02:30:00+00:00,1.55,0.03,3.04,0.68,2.07
PY,2020-06-15 02:30:00+00:00,1.51,0.11,2.86,0.75,2.0
PY,2020-06-16 02:30:00+00:00,1.48,0.12,2.7,0.84,1.99
PY,2020-06-17 02:30:00+00:00,1.56,0.23,2.73,0.9400000000000001,2.0300000000000002
PY,2020-06-18 02:30:00+00:00,1.42,0.2,2.5300000000000002,0.78,1.81
PY,2020-06-19 02:30:00+00:00,1.6400000000000001,0.38,2.73,1.11,2.1
PY,2020-06-20 02:30:00+00:00,1.7,0.46,2.73,1.19,2.13
PY,2020-06-21 02:30:00+00:00,1.6500000000000001,0.47000000000000003,2.64,1.1300000000000001,2.0300000000000002
